source,target
C00054513,162990090
C00025864,162990109
C00031986,162990113
C00031552,162990116
C00026618,162990140
C00033966,162990148
C00008321,162990154
C00028882,162990159
C00014064,162990185
C00014063,162990186
C00009125,162990204
C00020591,162990208
C00022485,162990210
C00024823,162990212
C00024957,162990213
C00047893,162990223
C00047100,162990229
C00047129,162990229
C00035445,162990284
C00050261,162990285
C00032831,162990305
C00050217,162990323
C00004126,162990340
C00003600,162990348
C00022710,162990355
C00028016,162990368
C00003625,162990381
C00040362,162990386
C00029063,162990388
C00031620,162990398
C00049603,162990430
C00040512,162990444
C00049029,162990459
C00016954,162990466
C00000967,162990468
C00005228,162990486
C00034380,162990554
C00036509,162990572
C00034426,162990604
C00032933,162990626
C00009585,162990633
C00010642,162990651
C00024022,162990679
C00033649,162990690
C00047832,162990707
C00056034,162990709
C00033954,162990714
C00005398,162990726
C00005414,162990728
C00005396,162990731
C00014712,162990740
C00016422,162990774
C00003518,162990821
C00006319,162990833
C00043179,162990854
C00020009,162990857
C00039739,162990881
C00043382,162990904
C00032757,162990907
C00019680,162990964
C00024026,162990975
C00035110,162990977
C00024027,162990979
C00003179,162991010
C00028157,162991039
C00005158,162991073
C00020501,162991078
C00047236,162991095
C00022502,162991114
C00020367,162991122
C00037341,162991129
C00049972,162991155
C00045638,162991156
C00023864,162991176
C00010655,162991185
C00005493,162991187
C00054755,162991191
C00022759,162991212
C00047092,162991221
C00005340,162991252
C00005339,162991256
C00046882,162991266
C00046179,162991283
C00029266,162991297
C00010717,162991313
C00035739,162991320
C00005840,162991365
C00005844,162991366
C00011407,162991395
C00047683,162991396
C00022113,162991397
C00025865,162991408
C00054798,162991419
C00000566,162991431
C00006167,162991441
C00038862,162991443
C00039694,162991481
C00027402,162991485
C00022104,162991488
C00046230,162991503
C00043914,162991512
C00049509,162991529
C00045635,162991535
C00038475,162991537
C00013615,162991538
C00013138,162991566
C00044994,162991568
C00041797,162991572
C00015490,162991588
C00018022,162991593
C00022463,162991599
C00027704,162991604
C00010614,162991635
C00003509,162991647
C00032821,162991652
C00047763,162991666
C00032639,162991688
C00032573,162991726
C00032574,162991727
C00045874,162991755
C00020873,162991776
C00011766,162991784
C00018218,162991812
C00026183,162991817
C00049154,162991835
C00041136,162991845
C00040517,162991853
C00033035,162991862
C00024421,162991867
C00037236,162991894
C00012873,162991901
C00027693,162991908
C00036926,162991923
C00041767,162991944
C00022056,162991962
C00022053,162991963
C00046070,162991988
C00013771,162991991
C00025806,162992005
C00011580,162992020
C00020840,162992028
C00046999,162992060
C00012310,162992093
C00041029,162992102
C00013914,162992113
C00013913,162992114
C00017893,162992129
C00005489,162992135
C00035223,162992157
C00013763,162992166
C00047568,162992195
C00039502,162992202
C00049020,162992204
C00048967,162992205
C00018505,162992265
C00041727,162992271
C00035209,162992278
C00013490,162992280
C00047061,162992335
C00003447,162992338
C00019545,162992350
C00025858,162992377
C00020601,162992418
C00035553,162992421
C00008442,162992449
C00007704,162992481
C00026320,162992524
C00007724,162992525
C00013140,162992540
C00038053,162992548
C00004381,162992554
C00006474,162992565
C00027996,162992568
C00039959,162992588
C00004378,162992591
C00012082,162992627
C00044840,162992632
C00045301,162992648
C00029710,162992659
C00008522,162992668
C00007221,162992677
C00041629,162992678
C00034903,162992692
C00015180,162992701
C00012461,162992712
C00045239,162992796
C00008209,162992804
C00032626,162992826
C00011375,162992832
C00004349,162992833
C00012294,162992840
C00038481,162992850
C00026179,162992854
C00031789,162992859
C00005326,162992926
C00008830,162992932
C00006433,162992943
C00044112,162992954
C00037477,162992980
C00007686,162992981
C00043406,162992983
C00018432,162993013
C00025747,162993033
C00025861,162993034
C00036102,162993045
C00001759,162993062
C00011555,162993099
C00036636,162993138
C00018481,162993155
C00022358,162993201
C00019834,162993225
C00011287,162993229
C00009554,162993234
C00004204,162993256
C00010360,162993264
C00003261,162993268
C00030949,162993270
C00027830,162993301
C00023696,162993303
C00018126,162993303
C00033034,162993330
C00030955,162993332
C00021839,162993364
C00003716,162993380
C00033979,162993423
C00023180,162993457
C00019512,162993482
C00023123,162993526
C00040518,162993536
C00022044,162993550
C00017685,162993561
C00038982,162993573
C00010187,162993588
C00010185,162993589
C00011366,162993599
C00031211,162993620
C00020838,162993622
C00044090,162993677
C00024799,162993722
C00042042,162993729
C00044748,162993746
C00005535,162993752
C00005545,162993754
C00013111,162993760
C00012266,162993764
C00046483,162993808
C00018593,162993818
C00043739,162993825
C00039783,162993855
C00053272,162993858
C00005186,162993874
C00025677,162993896
C00007992,162993903
C00012789,162993955
C00022582,162993961
C00008701,162993995
C00008698,162994000
C00044092,162994024
C00044288,162994028
C00039848,162994030
C00056104,162994039
C00021579,162994057
C00033648,162994074
C00015706,162994090
C00004196,162994094
C00013014,162994101
C00021021,162994139
C00013219,162994186
C00021129,162994190
C00028435,162994215
C00019152,162994240
C00047084,162994254
C00018628,162994267
C00041699,162994300
C00030103,162994332
C00049661,162994333
C00019104,162994346
C00011179,162994347
C00026874,162994385
C00013178,162994397
C00021087,162994432
C00049733,162994441
C00005838,162994451
C00003260,162994475
C00028381,162994498
C00013652,162994507
C00042977,162994523
C00013521,162994542
C00017836,162994556
C00018617,162994556
C00018724,162994557
C00036215,162994571
C00019098,162994579
C00019631,162994605
C00013212,162994620
C00022638,162994622
C00028759,162994624
C00003206,162994644
C00021958,162994648
C00012032,162994651
C00000692,162994657
C00040984,162994675
C00039435,162994678
C00031954,162994769
C00043182,162994781
C00052366,162994782
C00039557,162994783
C00034620,162994796
C00005789,162994815
C00020975,162994816
C00019110,162994831
C00016311,162994843
C00018900,162994849
C00006584,162994872
C00003268,162994911
C00010513,162994915
C00037342,162994979
C00025514,162994992
C00045588,162995048
C00011777,162995088
C00025008,162995106
C00025007,162995109
C00011672,162995113
C00054732,162995125
C00021745,162995194
C00021744,162995195
C00033394,162995213
C00025999,162995217
C00054178,162995226
C00020921,162995254
C00021560,162995256
C00056276,162995268
C00009795,162995306
C00041875,162995311
C00047784,162995367
C00027706,162995397
C00011390,162995408
C00014563,162995413
C00029071,162995431
C00016627,162995444
C00016016,162995449
C00035240,162995453
C00036896,162995464
C00014289,162995490
C00014295,162995490
C00036752,162995512
C00021002,162995517
C00034165,162995547
C00028894,162995556
C00028895,162995556
C00019985,162995562
C00048603,162995568
C00024078,162995574
C00010543,162995580
C00047086,162995584
C00024524,162995586
C00023838,162995609
C00030663,162995630
C00042376,162995646
C00020880,162995674
C00042765,162995678
C00036679,162995727
C00050325,162995739
C00012181,162995742
C00015879,162995788
C00011851,162995801
C00039402,162995868
C00006186,162995876
C00048630,162995904
C00040683,162995905
C00039290,162995948
C00049627,162995965
C00031849,162995977
C00032954,162996003
C00035673,162996033
C00012188,162996083
C00034509,162996086
C00021926,162996119
C00011394,162996155
C00005919,162996159
C00045439,162996174
C00046503,162996175
C00009916,162996200
C00020539,162996209
C00033736,162996245
C00018266,162996251
C00031851,162996261
C00009972,162996270
C00016190,162996274
C00016191,162996274
C00019529,162996294
C00012428,162996360
C00005430,162996382
C00009120,162996397
C00047137,162996402
C00037208,162996412
C00036528,162996414
C00049597,162996418
C00034892,162996419
C00018013,162996446
C00019824,162996457
C00005608,162996458
C00047356,162996461
C00003637,162996478
C00022969,162996480
C00020976,162996499
C00034779,162996536
C00047045,162996543
C00028933,162996555
C00025913,162996564
C00039535,162996568
C00012217,162996599
C00020798,162996613
C00020279,162996655
C00030682,162996679
C00042975,162996713
C00016486,162996721
C00025198,162996738
C00031925,162996749
C00006155,162996755
C00049299,162996764
C00008349,162996773
C00044189,162996775
C00036538,162996777
C00031885,162996778
C00013450,162996780
C00008162,162996799
C00047149,162996836
C00003584,162996840
C00039472,162996877
C00013024,162996879
C00008719,162996889
C00007973,162996894
C00053216,162996923
C00006295,162996944
C00039743,162996965
C00032290,162996998
C00046183,162997009
C00040283,162997022
C00032258,162997038
C00049623,162997043
C00047368,162997076
C00013565,162997078
C00005392,162997079
C00018680,162997119
C00010910,162997120
C00024944,162997130
C00028975,162997132
C00042499,162997151
C00021489,162997197
C00000787,162997228
C00013125,162997283
C00039395,162997300
C00008341,162997301
C00021329,162997310
C00011295,162997311
C00042940,162997341
C00012703,162997352
C00037307,162997367
C00045012,162997370
C00008656,162997399
C00017205,162997424
C00035080,162997450
C00027984,162997457
C00026079,162997460
C00005098,162997479
C00045200,162997522
C00033816,162997535
C00033825,162997540
C00048127,162997557
C00047492,162997574
C00036834,162997588
C00030537,162997620
C00034996,162997622
C00005393,162997634
C00005402,162997637
C00003585,162997664
C00003596,162997672
C00029154,162997684
C00029155,162997690
C00008378,162997693
C00032108,162997701
C00001460,162997743
C00015704,162997785
C00021729,162997790
C00035181,162997793
C00012360,162997825
C00049681,162997833
C00011840,162997931
C00015498,162997936
C00018201,162997938
C00047783,162997965
C00048733,162997999
C00005706,162998042
C00012451,162998048
C00037657,162998056
C00016696,162998068
C00011184,162998076
C00003526,162998082
C00044138,162998120
C00005599,162998132
C00017910,162998167
C00023443,162998184
C00004512,162998192
C00000381,162998202
C00015981,162998213
C00021317,162998248
C00034510,162998258
C00012863,162998282
C00039498,162998289
C00029385,162998295
C00030408,162998308
C00019784,162998313
C00044396,162998331
C00018061,162998347
C00021025,162998371
C00030680,162998373
C00038314,162998375
C00023539,162998406
C00042936,162998411
C00003537,162998428
C00003532,162998431
C00037215,162998437
C00033264,162998439
C00019799,162998442
C00005900,162998452
C00047587,162998464
C00008439,162998470
C00019828,162998471
C00025753,162998478
C00025664,162998479
C00048766,162998484
C00036031,162998492
C00022768,162998496
C00029395,162998510
C00000462,162998528
C00005566,162998553
C00013195,162998570
C00014531,162998572
C00029416,162998585
C00028470,162998599
C00047002,162998608
C00045209,162998611
C00022457,162998620
C00022769,162998621
C00022407,162998643
C00013756,162998653
C00008425,162998659
C00014215,162998660
C00014216,162998660
C00016277,162998680
C00023354,162998686
C00023376,162998687
C00048118,162998693
C00036904,162998724
C00041630,162998742
C00019328,162998744
C00008438,162998754
C00012027,162998758
C00003679,162998816
C00033572,162998818
C00013156,162998824
C00011976,162998830
C00005360,162998834
C00038996,162998836
C00022368,162998852
C00020142,162998893
C00005836,162998937
C00017728,162998950
C00013765,162998962
C00034023,162998973
C00019703,162998978
C00006214,162998989
C00014731,162999009
C00047571,162999043
C00002213,162999044
C00018762,162999063
C00045474,162999085
C00027123,162999109
C00031569,162999111
C00022072,162999133
C00055050,162999140
C00038126,162999215
C00030501,162999236
C00056092,162999260
C00034222,162999265
C00006302,162999272
C00024286,162999294
C00044262,162999304
C00040364,162999323
C00022050,162999337
C00039519,162999361
C00023831,162999372
C00043630,162999392
C00035569,162999408
C00040967,162999411
C00012308,162999415
C00029612,162999421
C00014102,162999431
C00034813,162999437
C00004179,162999450
C00048870,162999482
C00008897,162999490
C00017135,162999528
C00006605,162999533
C00013769,162999554
C00005846,162999571
C00012047,162999576
C00037763,162999582
C00049794,162999646
C00046098,162999648
C00005466,162999663
C00031782,162999674
C00004137,162999687
C00015727,162999731
C00022211,162999737
C00004426,162999761
C00026334,162999780
C00013811,162999796
C00013148,162999801
C00009202,162999812
C00009204,162999813
C00010728,162999820
C00040616,162999831
C00019478,162999851
C00018503,162999869
C00029914,162999884
C00023204,162999905
C00012430,162999923
C00007990,162999934
C00010750,162999938
C00013764,162999977
C00018340,163000020
C00000389,163000024
C00005119,163000025
C00022256,163000053
C00020945,163000057
C00020947,163000058
C00013677,163000075
C00033550,163000125
C00021170,163000190
C00033703,163000200
C00017250,163000216
C00046502,163000259
C00027185,163000264
C00039754,163000281
C00003599,163000319
C00016921,163000335
C00045065,163000341
C00017032,163000347
C00042600,163000369
C00009552,163000377
C00033049,163000387
C00033039,163000388
C00016197,163000389
C00049312,163000409
C00016687,163000410
C00043917,163000421
C00021831,163000428
C00022574,163000474
C00043290,163000511
C00028668,163000513
C00031593,163000523
C00038220,163000531
C00003639,163000541
C00026928,163000543
C00022249,163000565
C00020141,163000611
C00016621,163000615
C00039638,163000637
C00020443,163000650
C00029928,163000662
C00005675,163000710
C00022434,163000716
C00022436,163000717
C00052727,163000741
C00038693,163000795
C00046807,163000825
C00005459,163000830
C00005469,163000831
C00049882,163000837
C00026075,163000864
C00025767,163000865
C00015710,163000891
C00043561,163000901
C00038780,163000940
C00039922,163000957
C00050185,163000959
C00034491,163000964
C00024970,163000984
C00049081,163000989
C00012939,163001007
C00031133,163001016
C00000178,163001021
C00006195,163001033
